Division,District ,Upazila Name,Union Name,BBSID,Latitude,Longitude
Rangpur,Thakurgaon,Ranisankail,Nanduar,1948682,25.93047,88.23691
Rangpur,Thakurgaon,Ranisankail,Kasipur,1948650,26.00649,88.22559
Rangpur,Thakurgaon,Thakurgaon Sadar,Debipur,1949436,26.17743,88.51618
Rangpur,Thakurgaon,Thakurgaon Sadar,Baragaon,1949426,26.14520,88.50148
Rangpur,Thakurgaon,Thakurgaon Sadar,Balia,1949421,26.12729,88.54033
Rangpur,Thakurgaon,Thakurgaon Sadar,Sukhanpukhari,1949494,26.09147,88.60271
Rangpur,Thakurgaon,Thakurgaon Sadar,Begunbari,1949417,25.92616,88.49751
Rangpur,Thakurgaon,Thakurgaon Sadar,Jagannathpur,1949447,25.98310,88.51025
Rangpur,Thakurgaon,Thakurgaon Sadar,Nargun,1949463,25.98884,88.47613
Rangpur,Thakurgaon,Thakurgaon Sadar,Jamalpur,1949452,25.99581,88.40203
Rangpur,Thakurgaon,Thakurgaon Sadar,Mohammadpur,1949458,26.00430,88.42434
Rangpur,Thakurgaon,Thakurgaon Sadar,Roypur,1949473,26.01318,88.33727
Rangpur,Thakurgaon,Thakurgaon Sadar,Gareya,1949442,26.05075,88.59160
Rangpur,Thakurgaon,Thakurgaon Sadar,Auliapur,1949415,26.08556,88.51773
Rangpur,Thakurgaon,Thakurgaon Sadar,Salandar,1949489,26.05186,88.50544
Rangpur,Thakurgaon,Thakurgaon Sadar,Ruhea,1949484,26.16913,88.41435
Rangpur,Thakurgaon,Thakurgaon Sadar,Rajagaon,1949479,26.16264,88.43399
Rangpur,Thakurgaon,Thakurgaon Sadar,Akhanagar,1949410,26.13147,88.37705
Rangpur,Thakurgaon,Thakurgaon Sadar,Chilarang,1949431,26.08456,88.38004
Rangpur,Thakurgaon,Thakurgaon Sadar,Akcha,1949405,26.07902,88.43083
Rangpur,Thakurgaon,Thakurgaon Sadar,Rahimanpur,1949468,26.04363,88.42135
Rangpur,Thakurgaon,Pirganj,Khangaon,1948260,25.93546,88.37559
Rangpur,Thakurgaon,Pirganj,Bhomradaha,1948225,25.93256,88.36492
Rangpur,Thakurgaon,Pirganj,Kusha Raniganj,1948269,25.89886,88.40540
Rangpur,Thakurgaon,Pirganj,Saidpur,1948286,25.87599,88.46030
Rangpur,Thakurgaon,Pirganj,Bairchuna,1948208,25.72109,88.40034
Rangpur,Thakurgaon,Pirganj,Jabarhat,1948251,25.77827,88.37574
Rangpur,Thakurgaon,Pirganj,Daulatpur,1948234,25.81313,88.35046
Rangpur,Thakurgaon,Pirganj,Hajipur,1948243,25.81486,88.31758
Rangpur,Thakurgaon,Pirganj,Sengaon,1948294,25.79900,88.30614
Rangpur,Thakurgaon,Pirganj,Pirganj,1948277,25.86064,88.36375
Rangpur,Thakurgaon,Haripur,Gedura,1945167,25.95588,88.14141
Rangpur,Thakurgaon,Haripur,Amgaon,1945113,25.92067,88.14498
Rangpur,Thakurgaon,Haripur,Bakua,1945127,25.86921,88.14662
Rangpur,Thakurgaon,Haripur,Dangi Para,1945154,25.85263,88.16904
Rangpur,Thakurgaon,Haripur,Bhaturia,1945140,25.83037,88.21718
Rangpur,Thakurgaon,Haripur,Haripur,1945181,25.82865,88.13245
Rangpur,Thakurgaon,Baliadangi,Dhantala,1940863,26.16603,88.32403
Rangpur,Thakurgaon,Baliadangi,Paria,1940884,26.14892,88.24874
Rangpur,Thakurgaon,Baliadangi,Charol,1940852,26.14089,88.29639
Rangpur,Thakurgaon,Baliadangi,Amjankhore,1940810,26.11913,88.19430
Rangpur,Thakurgaon,Baliadangi,Bara Palashbari,1940831,26.09768,88.22705
Rangpur,Thakurgaon,Baliadangi,Barabari,1940821,26.09904,88.27837
Rangpur,Thakurgaon,Baliadangi,Duosuo,1940873,26.06991,88.30631
Rangpur,Thakurgaon,Baliadangi,Bhanor,1940842,26.03704,88.27689
Rangpur,Rangpur,Taraganj,Alampur,1859215,25.78570,88.98431
Rangpur,Rangpur,Taraganj,Ekarchali,1859247,25.81057,89.07169
Rangpur,Rangpur,Taraganj,Hariarkuti,1859263,25.77829,89.08496
Rangpur,Rangpur,Taraganj,Kursha,1859271,25.81357,89.01334
Rangpur,Rangpur,Taraganj,Sayar,1859279,25.76153,89.03708
Rangpur,Rangpur,Rangpur Sadar,Chandanpat,1854910,25.72917,89.16905
Rangpur,Rangpur,Rangpur Sadar,Haridebpur,1854923,25.78985,89.15129
Rangpur,Rangpur,Rangpur Sadar,Mominpur,1854931,25.77559,89.10736
Rangpur,Rangpur,Rangpur Sadar,Pashuram,1854939,25.78505,89.24992
Rangpur,Rangpur,Rangpur Sadar,Rajendrapur,1854947,25.77132,89.19590
Rangpur,Rangpur,Rangpur Sadar,Sadya Pushkarni,1854963,25.67754,89.18608
Rangpur,Rangpur,Rangpur Sadar,Satgara,1854971,25.72813,89.20900
Rangpur,Rangpur,Rangpur Sadar,Tamphat,1854979,25.70515,89.28683
Rangpur,Rangpur,Rangpur Sadar,Tapodhan,1854987,25.77609,89.28436
Rangpur,Rangpur,Rangpur Sadar,Uttam,1854994,25.79895,89.19646
Rangpur,Rangpur,Rangpur Sadar,Darshana,1854915,25.69890,89.24910
Rangpur,Rangpur,Pirganj,Bara Alampur,1857606,25.38878,89.22770
Rangpur,Rangpur,Pirganj,Bara Dargah,1857612,25.48391,89.28443
Rangpur,Rangpur,Pirganj,Bhendabari,1857618,25.49760,89.20962
Rangpur,Rangpur,Pirganj,Chaitrakul,1857625,25.47378,89.17388
Rangpur,Rangpur,Pirganj,Chatra,1857631,25.34153,89.27707
Rangpur,Rangpur,Pirganj,Kabilpur,1857637,25.32276,89.31907
Rangpur,Rangpur,Pirganj,Kumedpur,1857644,25.46664,89.24519
Rangpur,Rangpur,Pirganj,Madankhali,1857650,25.41232,89.20986
Rangpur,Rangpur,Pirganj,Mithapur,1857656,25.44212,89.36113
Rangpur,Rangpur,Pirganj,Panchgachha,1857663,25.45658,89.38517
Rangpur,Rangpur,Pirganj,Pirganj,1857669,25.44124,89.30047
Rangpur,Rangpur,Pirganj,Roypur,1857675,25.41377,89.28402
Rangpur,Rangpur,Pirganj,Ramnathpur,1857682,25.39426,89.33131
Rangpur,Rangpur,Pirganj,Shanerhat,1857688,25.48251,89.33090
Rangpur,Rangpur,Pirganj,Tukuria,1857695,25.41536,89.18224
Rangpur,Rangpur,Pirgacha,Annadanagar,1857309,25.69491,89.43300
Rangpur,Rangpur,Pirgacha,Chhaola,1857319,25.67552,89.49531
Rangpur,Rangpur,Pirgacha,Itakumari,1857328,25.69720,89.39567
Rangpur,Rangpur,Pirgacha,Kaikuri,1857338,25.61142,89.41746
Rangpur,Rangpur,Pirgacha,Kalyani,1857347,25.73437,89.32593
Rangpur,Rangpur,Pirgacha,Kandi,1857357,25.60258,89.46644
Rangpur,Rangpur,Pirgacha,Parul,1857366,25.66347,89.35932
Rangpur,Rangpur,Pirgacha,Pirgachha,1857376,25.65530,89.40780
Rangpur,Rangpur,Pirgacha,Tambulpur,1857385,25.64169,89.49410
Rangpur,Rangpur,Mithapukur,Balua Masimpur,1855805,25.54799,89.17243
Rangpur,Rangpur,Mithapukur,Barabala,1855811,25.53380,89.12581
Rangpur,Rangpur,Mithapukur,Bara Hazratpur,1855816,25.53435,89.32587
Rangpur,Rangpur,Mithapukur,Balarhat,1855822,25.59117,89.35720
Rangpur,Rangpur,Mithapukur,Bhangni,1855827,25.62790,89.36343
Rangpur,Rangpur,Mithapukur,Chengmari,1855833,25.56890,89.19616
Rangpur,Rangpur,Mithapukur,Durgapur,1855839,25.53797,89.28349
Rangpur,Rangpur,Mithapukur,Emadpur,1855844,25.51284,89.39813
Rangpur,Rangpur,Mithapukur,Gopalpur,1855850,25.53283,89.21490
Rangpur,Rangpur,Mithapukur,Kafrikhal,1855855,25.61776,89.30853
Rangpur,Rangpur,Mithapukur,Khoragachh,1855861,25.64589,89.16374
Rangpur,Rangpur,Mithapukur,Latifpur,1855867,25.59299,89.25314
Rangpur,Rangpur,Mithapukur,Milanpur,1855872,25.47548,89.14577
Rangpur,Rangpur,Mithapukur,Mirzapur,1855878,25.52162,89.36755
Rangpur,Rangpur,Mithapukur,Mayenpur,1855883,25.59232,89.16658
Rangpur,Rangpur,Mithapukur,Pairaband,1855889,25.66007,89.27437
Rangpur,Rangpur,Mithapukur,Rani Pukur,1855894,25.62949,89.22372
Rangpur,Rangpur,Kaunia,Kaunia Bala Para,1854227,25.77503,89.41871
Rangpur,Rangpur,Kaunia,Haragachh,1854213,25.79697,89.35317
Rangpur,Rangpur,Kaunia,Kursha,1854240,25.76342,89.35323
Rangpur,Rangpur,Kaunia,Sarai,1854254,25.77953,89.32276
Rangpur,Rangpur,Kaunia,Shahidbagh,1854267,25.77939,89.38171
Rangpur,Rangpur,Kaunia,Tepa Madhupur,1854281,25.75405,89.45183
Rangpur,Rangpur,Gangachara,Barabil,1852710,25.86019,89.18264
Rangpur,Rangpur,Gangachara,Betgari,1852721,25.86106,89.14648
Rangpur,Rangpur,Gangachara,Gangachara,1852731,25.85270,89.21944
Rangpur,Rangpur,Gangachara,Gajaghanta,1852742,25.83125,89.28002
Rangpur,Rangpur,Gangachara,Khaleya,1852752,25.82575,89.12617
Rangpur,Rangpur,Gangachara,Kolkanda,1852763,25.90111,89.19865
Rangpur,Rangpur,Gangachara,Lakshmitari,1852773,25.86183,89.25931
Rangpur,Rangpur,Gangachara,Marania,1852784,25.82168,89.31751
Rangpur,Rangpur,Gangachara,Alambiditar,1852785,25.91916,89.15003
Rangpur,Rangpur,Gangachara,Nohali,1852786,25.94277,89.13617
Rangpur,Rangpur,Badarganj,Kalupara UP,1850312,25.65724,89.07465
Rangpur,Rangpur,Badarganj,Bishnupur,1850318,25.62234,89.04141
Rangpur,Rangpur,Badarganj,Damodarpur,1850325,25.71872,89.06708
Rangpur,Rangpur,Badarganj,Gopalpur,1850331,25.70286,89.14887
Rangpur,Rangpur,Badarganj,Gopinathpur,1850337,25.71546,88.95183
Rangpur,Rangpur,Badarganj,Kutubpur,1850363,25.65630,89.11071
Rangpur,Rangpur,Badarganj,Lohani Para,1850369,25.59627,89.11156
Rangpur,Rangpur,Badarganj,Madhupur,1850375,25.68734,89.07392
Rangpur,Rangpur,Badarganj,Radhanagar,1850382,25.74576,88.99123
Rangpur,Rangpur,Badarganj,Ramnathpur,1850388,25.66783,89.00268
Rangpur,Panchagarh,Tetulia,Banglabandha,1779013,26.58896,88.39964
Rangpur,Panchagarh,Tetulia,Bhojanpur Debnagar,1779040,26.47949,88.51010
Rangpur,Panchagarh,Tetulia,Tentulia,1779081,26.49299,88.33833
Rangpur,Panchagarh,Tetulia,Tirnaihat,1779094,26.55172,88.40175
Rangpur,Panchagarh,Tetulia,Bhojanpur,1779027,26.46611,88.47955
Rangpur,Panchagarh,Tetulia,Buraburi,1779054,26.50837,88.45784
Rangpur,Panchagarh,Tetulia,Salbahan,1779067,26.51077,88.40995
Rangpur,Panchagarh,Panchagarh Sadar,Hafizabad,1777335,26.35151,88.59148
Rangpur,Panchagarh,Panchagarh Sadar,Kamat Kajal Dighi,1777359,26.33347,88.61722
Rangpur,Panchagarh,Panchagarh Sadar,Magura,1777365,26.29840,88.50405
Rangpur,Panchagarh,Panchagarh Sadar,Panchagarh,1777371,26.36756,88.56821
Rangpur,Panchagarh,Panchagarh Sadar,Satmara,1777383,26.42424,88.54219
Rangpur,Panchagarh,Panchagarh Sadar,Haribhasa,1777347,26.37858,88.64746
Rangpur,Panchagarh,Panchagarh Sadar,Amarkhana,1777311,26.43721,88.60009
Rangpur,Panchagarh,Panchagarh Sadar,Dhakkamara,1777336,26.32378,88.55007
Rangpur,Panchagarh,Panchagarh Sadar,Garinabari,1777343,26.32568,88.47311
Rangpur,Panchagarh,Panchagarh Sadar,Chaklarhat,1777323,26.34075,88.68909
Rangpur,Panchagarh,Debiganj,Chengti Hazradanga,1773409,26.03678,88.67463
Rangpur,Panchagarh,Debiganj,Chilahati,1773419,26.24865,88.74560
Rangpur,Panchagarh,Debiganj,Dandapal,1773428,26.08645,88.69309
Rangpur,Panchagarh,Debiganj,Debidoba,1773438,26.11761,88.74036
Rangpur,Panchagarh,Debiganj,Debiganj,1773447,26.11435,88.75712
Rangpur,Panchagarh,Debiganj,Pamuli,1773457,26.13148,88.70099
Rangpur,Panchagarh,Debiganj,Saldanga,1773466,26.19819,88.69459
Rangpur,Panchagarh,Debiganj,Sonahar Mallikadaha,1773476,26.04781,88.74472
Rangpur,Panchagarh,Debiganj,Sundar Dighi,1773485,26.05438,88.68820
Rangpur,Panchagarh,Debiganj,Tepriganj,1773495,26.19680,88.73303
Rangpur,Panchagarh,Boda,Bara Shashi,1772507,26.26082,88.71565
Rangpur,Panchagarh,Boda,Benghari Banagram,1772514,26.28164,88.59279
Rangpur,Panchagarh,Boda,Boda,1772521,26.20316,88.55251
Rangpur,Panchagarh,Boda,Chandanbari,1772529,26.18030,88.58887
Rangpur,Panchagarh,Boda,Jhalaishalsiri,1772551,26.24507,88.51838
Rangpur,Panchagarh,Boda,Kajal Dighi Kaliganj,1772558,26.26004,88.66200
Rangpur,Panchagarh,Boda,Maidan Dighi,1772573,26.26137,88.56160
Rangpur,Panchagarh,Boda,Panchpir,1772587,26.11293,88.63362
Rangpur,Panchagarh,Boda,Sakoa,1772594,26.17968,88.63704
Rangpur,Panchagarh,Boda,Marea Bamanhat,1772580,26.22215,88.67773
Rangpur,Panchagarh,Atwari,Alowa Khowa,1770413,26.20698,88.36602
Rangpur,Panchagarh,Atwari,Balarampur,1770427,26.19935,88.52387
Rangpur,Panchagarh,Atwari,Dhamor,1770440,26.29881,88.43180
Rangpur,Panchagarh,Atwari,Mirzapur,1770454,26.28899,88.44521
Rangpur,Panchagarh,Atwari,Radhanagar,1770467,26.21522,88.43630
Rangpur,Panchagarh,Atwari,Taria,1770481,26.26143,88.39482
Rangpur,Nilphamari,Sayedpur,Kushiram Belpukur,1738567,25.83078,88.96103
Rangpur,Nilphamari,Sayedpur,Bangalipur,1738513,25.74828,88.92498
Rangpur,Nilphamari,Sayedpur,Kamar Pukur,1738540,25.78167,88.93290
Rangpur,Nilphamari,Sayedpur,Bothlagari,1738527,25.81296,88.87024
Rangpur,Nilphamari,Sayedpur,Khata Madhupur,1738554,25.83366,88.97220
Rangpur,Nilphamari,Nilphamari Sadar,Kachukata,1736437,25.95567,88.96329
Rangpur,Nilphamari,Nilphamari Sadar,Panch Pukur,1736463,25.92654,88.93071
Rangpur,Nilphamari,Nilphamari Sadar,Chapra Saramjani,1736406,25.89251,88.91490
Rangpur,Nilphamari,Nilphamari Sadar,Charaikhola,1736412,25.88529,88.89452
Rangpur,Nilphamari,Nilphamari Sadar,Sonaroy,1736488,25.84265,88.84414
Rangpur,Nilphamari,Nilphamari Sadar,Chaora Baragacha,1736418,26.04076,88.79607
Rangpur,Nilphamari,Nilphamari Sadar,Laxmichap,1736453,26.03555,88.85893
Rangpur,Nilphamari,Nilphamari Sadar,Gorgram,1736425,25.98381,88.78693
Rangpur,Nilphamari,Nilphamari Sadar,Khokshabari,1736444,25.95261,88.77759
Rangpur,Nilphamari,Nilphamari Sadar,Palashbari,1736469,25.98834,88.84441
Rangpur,Nilphamari,Nilphamari Sadar,Tupamari,1736494,25.97075,88.86447
Rangpur,Nilphamari,Nilphamari Sadar,Ramnagar,1736475,25.96637,88.89423
Rangpur,Nilphamari,Nilphamari Sadar,Kunda Pukur,1736450,25.91373,88.81859
Rangpur,Nilphamari,Nilphamari Sadar,Itakhola,1736431,25.93396,88.86896
Rangpur,Nilphamari,Nilphamari Sadar,Sangalshi UP,1736482,25.86140,88.87243
Rangpur,Nilphamari,Kishoreganj,Barabhita,1734525,25.95147,89.03281
Rangpur,Nilphamari,Kishoreganj,Ranachandi,1734594,25.92813,89.05929
Rangpur,Nilphamari,Kishoreganj,Putimari,1734586,25.93081,88.97562
Rangpur,Nilphamari,Kishoreganj,Kishoreganj,1734551,25.89843,89.01808
Rangpur,Nilphamari,Kishoreganj,Bahagili,1734517,25.88188,89.00945
Rangpur,Nilphamari,Kishoreganj,Chandkhana,1734534,25.87437,89.03346
Rangpur,Nilphamari,Kishoreganj,Nitai,1734569,25.86903,88.96886
Rangpur,Nilphamari,Kishoreganj,Garagram,1734543,25.89751,89.09297
Rangpur,Nilphamari,Kishoreganj,Magura,1734560,25.88022,89.09823
Rangpur,Nilphamari,Jaldhaka,Golna,1733636,26.09904,88.92487
Rangpur,Nilphamari,Jaldhaka,Shimulbari,1733687,26.03052,88.91152
Rangpur,Nilphamari,Jaldhaka,Kathali,1733658,26.00800,88.97963
Rangpur,Nilphamari,Jaldhaka,Kaimari,1733651,25.96606,89.09672
Rangpur,Nilphamari,Jaldhaka,Golmunda,1733614,26.06683,89.03477
Rangpur,Nilphamari,Jaldhaka,Daoabari,1733629,26.04204,89.06682
Rangpur,Nilphamari,Jaldhaka,Balagram,1733607,26.05103,89.02379
Rangpur,Nilphamari,Jaldhaka,Khutamara,1733665,25.96947,88.97009
Rangpur,Nilphamari,Jaldhaka,Jaldhaka,1733643,26.02345,89.01883
Rangpur,Nilphamari,Jaldhaka,Saulmari,1733694,26.00343,89.08805
Rangpur,Nilphamari,Jaldhaka,Dharmapal,1733621,26.08774,88.89924
Rangpur,Nilphamari,Jaldhaka,Mirganj,1733680,26.01805,88.94821
Rangpur,Nilphamari,Domar,Bhogdabari,1731519,26.24850,88.79624
Rangpur,Nilphamari,Domar,Ketkibari,1731576,26.23640,88.81720
Rangpur,Nilphamari,Domar,Jorabari,1731566,26.17525,88.80472
Rangpur,Nilphamari,Domar,Gomnati,1731547,26.19716,88.84962
Rangpur,Nilphamari,Domar,Bamunia,1731509,26.16639,88.86025
Rangpur,Nilphamari,Domar,Panga Matukpur,1731585,26.12204,88.88957
Rangpur,Nilphamari,Domar,Harinchara,1731557,26.06739,88.84326
Rangpur,Nilphamari,Domar,Boragari,1731528,26.11665,88.82646
Rangpur,Nilphamari,Domar,Domar,1731538,26.10118,88.80502
Rangpur,Nilphamari,Domar,Sonaroy,1731595,26.07797,88.79249
Rangpur,Nilphamari,Dimla,Purba Chhatnai,1731285,26.24315,88.94046
Rangpur,Nilphamari,Dimla,Bala Para,1731209,26.20704,88.91329
Rangpur,Nilphamari,Dimla,Tapa Kharibari,1731295,26.19239,88.98999
Rangpur,Nilphamari,Dimla,Gayabari,1731228,26.17913,88.99651
Rangpur,Nilphamari,Dimla,Khalisa Chapani,1731247,26.15454,89.02713
Rangpur,Nilphamari,Dimla,Naotara,1731266,26.13027,88.98547
Rangpur,Nilphamari,Dimla,Dimla,1731219,26.15175,88.92673
Rangpur,Nilphamari,Dimla,Jhunagachh Chapani,1731238,26.11566,89.04596
Rangpur,Nilphamari,Dimla,Paschim Chhatnai,1731276,26.25439,88.88753
Rangpur,Nilphamari,Dimla,Khoga Kharibari,1731257,26.20282,88.93275
Rangpur,Lalmonirhat,Patgram,Sreerampur,1527081,26.39385,88.94048
Rangpur,Lalmonirhat,Patgram,Baura,1527013,26.26398,89.08136
Rangpur,Lalmonirhat,Patgram,Jongra,1527040,26.30379,89.08594
Rangpur,Lalmonirhat,Patgram,Kuchlibari,1527054,26.31852,89.02506
Rangpur,Lalmonirhat,Patgram,Jagatber,1527027,26.35115,89.03301
Rangpur,Lalmonirhat,Patgram,Patgram,1527067,26.34779,89.02600
Rangpur,Lalmonirhat,Patgram,Dhagram,1527082,26.29975,88.95229
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Kulaghat,1525551,25.92401,89.50007
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Mogalhat,1525565,25.96634,89.46075
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Harati,1525536,25.88729,89.42009
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Mahendranagar,1525573,25.87480,89.45355
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Barabari,1525507,25.87253,89.51466
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Panchagram,1525583,25.84626,89.50990
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Gokunda,1525529,25.82153,89.45226
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Rajpur,1525594,25.83924,89.42269
Rangpur,Lalmonirhat,Lalmonirhat Sadar,Khuniagachh,1525543,25.87382,89.36465
Rangpur,Lalmonirhat,Kaliganj,Madati,1523965,26.04075,89.20194
Rangpur,Lalmonirhat,Kaliganj,Goral,1523947,25.98759,89.31235
Rangpur,Lalmonirhat,Kaliganj,Chandrapur,1523929,26.00150,89.27135
Rangpur,Lalmonirhat,Kaliganj,Dalagram,1523935,25.99396,89.24527
Rangpur,Lalmonirhat,Kaliganj,Tushbhandar,1523995,25.96968,89.22469
Rangpur,Lalmonirhat,Kaliganj,Bhotemari,1523917,25.98642,89.18499
Rangpur,Lalmonirhat,Kaliganj,Chalbala,1523923,25.97456,89.28501
Rangpur,Lalmonirhat,Kaliganj,Kakina,1523953,25.92049,89.25729
Rangpur,Lalmonirhat,Hatibandha,Barakhata,1523309,26.20584,89.11610
Rangpur,Lalmonirhat,Hatibandha,Goddimari,1523338,26.17059,89.10052
Rangpur,Lalmonirhat,Hatibandha,Bhalaguri,1523319,26.03472,89.24591
Rangpur,Lalmonirhat,Hatibandha,Gotamari,1523347,26.08894,89.23215
Rangpur,Lalmonirhat,Hatibandha,Nowdabash,1523357,26.09432,89.19136
Rangpur,Lalmonirhat,Hatibandha,Daoabari,1523328,26.05075,89.15965
Rangpur,Lalmonirhat,Hatibandha,Patika Para,1523366,26.07732,89.13997
Rangpur,Lalmonirhat,Hatibandha,Shingimari,1523376,26.14007,89.12840
Rangpur,Lalmonirhat,Hatibandha,Sindurna,1523385,26.11702,89.14079
Rangpur,Lalmonirhat,Hatibandha,Tangbhanga,1523395,26.12695,89.14512
Rangpur,Lalmonirhat,Hatibandha,Shaniajan,1523374,26.21485,89.05620
Rangpur,Lalmonirhat,Hatibandha,Fakirpara,1523331,26.22730,89.09205
Rangpur,Lalmonirhat,Aditmari,Durgapur,1520241,26.00407,89.41715
Rangpur,Lalmonirhat,Aditmari,Bhelabari,1520211,25.95685,89.41255
Rangpur,Lalmonirhat,Aditmari,Kamalabari,1520259,25.95905,89.35020
Rangpur,Lalmonirhat,Aditmari,Palashi,1520277,25.93329,89.30787
Rangpur,Lalmonirhat,Aditmari,Mahishkhocha,1520271,25.89206,89.33708
Rangpur,Lalmonirhat,Aditmari,Saptibari,1520283,25.89820,89.39965
Rangpur,Lalmonirhat,Aditmari,Sarpukur,1520289,25.92856,89.39281
Rangpur,Lalmonirhat,Aditmari,Bhadai,1520205,25.91419,89.35764
Rangpur,Kurigram,Ulipur,Bazra,1499416,25.59221,89.60882
Rangpur,Kurigram,Ulipur,Tabakpur,1499478,25.61669,89.61863
Rangpur,Kurigram,Ulipur,Gunaigachh,1499455,25.63598,89.57316
Rangpur,Kurigram,Ulipur,Dhamserni,1499439,25.65199,89.64605
Rangpur,Kurigram,Ulipur,Ulipur,1499489,25.65785,89.61945
Rangpur,Kurigram,Ulipur,Thetroy,1499483,25.67153,89.55128
Rangpur,Kurigram,Ulipur,Daldalia,1499433,25.69703,89.55370
Rangpur,Kurigram,Ulipur,Pandul,1499472,25.71780,89.60781
Rangpur,Kurigram,Ulipur,Durgapur,1499450,25.73706,89.63399
Rangpur,Kurigram,Ulipur,Hatia,1499461,25.66750,89.70513
Rangpur,Kurigram,Ulipur,Saheber Alga,1499475,25.69182,89.81515
Rangpur,Kurigram,Ulipur,Begumganj,1499405,25.75091,89.72626
Rangpur,Kurigram,Ulipur,Buraburi,1499422,25.72439,89.68988
Rangpur,Kurigram,Ulipur,Dharanibari,1499444,25.68132,89.63989
Rangpur,Kurigram,Rowmari,Jadur Char,1497935,25.52195,89.81757
Rangpur,Kurigram,Rowmari,Bandaber,1497911,25.59556,89.82121
Rangpur,Kurigram,Rowmari,Roumari,1497971,25.57432,89.83637
Rangpur,Kurigram,Rowmari,Dantbhanga,1497923,25.66387,89.85093
Rangpur,Kurigram,Rowmari,Saulmari,1497983,25.61130,89.85086
Rangpur,Kurigram,Rajibpur,Mohanganj,1490876,25.41032,89.75978
Rangpur,Kurigram,Rajibpur,Char Rajibpur,1490819,25.44435,89.79227
Rangpur,Kurigram,Rajibpur,Kodailkati,1490857,25.47706,89.76534
Rangpur,Kurigram,Rajarhat,Nazimkhan,1497752,25.72762,89.55702
Rangpur,Kurigram,Rajarhat,Omar Majid,1497784,25.75696,89.59739
Rangpur,Kurigram,Rajarhat,Bidyananda,1497710,25.76537,89.51545
Rangpur,Kurigram,Rajarhat,Chakirpashar,1497721,25.78461,89.56502
Rangpur,Kurigram,Rajarhat,Rajarhat,1497773,25.79405,89.54017
Rangpur,Kurigram,Rajarhat,Chhinai,1497731,25.85846,89.57458
Rangpur,Kurigram,Rajarhat,Gharialdanga,1497742,25.80026,89.49081
Rangpur,Kurigram,Fulbari,Bhangamon,1491827,25.91673,89.62523
Rangpur,Kurigram,Fulbari,Baravita,1491813,25.90973,89.58112
Rangpur,Kurigram,Fulbari,Fulbari,1491840,25.95160,89.55664
Rangpur,Kurigram,Fulbari,Shimulbari,1491881,25.95041,89.53418
Rangpur,Kurigram,Fulbari,Naodanga,1491867,25.99051,89.52521
Rangpur,Kurigram,Fulbari,Kashipur,1491854,25.98663,89.61121
Rangpur,Kurigram,Nageswari,Narayanpur,1496163,25.89472,89.83975
Rangpur,Kurigram,Nageswari,Noonkhawa,1496175,25.88984,89.74605
Rangpur,Kurigram,Nageswari,Kaliganj,1496144,25.91056,89.74518
Rangpur,Kurigram,Nageswari,Ballaverkhas,1496106,25.96335,89.79738
Rangpur,Kurigram,Nageswari,Berubari,1496118,25.95372,89.73126
Rangpur,Kurigram,Nageswari,Bhitarband,1496125,25.88928,89.70923
Rangpur,Kurigram,Nageswari,Hasnabad,1496131,25.91322,89.67028
Rangpur,Kurigram,Nageswari,Newashi,1496169,25.95355,89.65794
Rangpur,Kurigram,Nageswari,Santoshpur,1496194,25.99904,89.66106
Rangpur,Kurigram,Nageswari,Royganj,1496182,26.02100,89.70067
Rangpur,Kurigram,Nageswari,Ramkhana,1496188,26.03381,89.64378
Rangpur,Kurigram,Nageswari,Kedar,1496150,26.01472,89.77004
Rangpur,Kurigram,Nageswari,Kachakata,1496137,25.98595,89.85125
Rangpur,Kurigram,Nageswari,Bamandanga,1496112,25.98170,89.72404
Rangpur,Kurigram,Nageswari,Nageshwari,1496156,25.96224,89.69207
Rangpur,Kurigram,Kurigram Sadar,Kanthalbari,1495257,25.84716,89.59184
Rangpur,Kurigram,Kurigram Sadar,Holokhana,1495238,25.84702,89.62259
Rangpur,Kurigram,Kurigram Sadar,Punchgachhi,1495285,25.81117,89.70582
Rangpur,Kurigram,Kurigram Sadar,Ghogadaha,1495228,25.84457,89.72929
Rangpur,Kurigram,Kurigram Sadar,Jatrapur,1495247,25.81560,89.73314
Rangpur,Kurigram,Kurigram Sadar,Bhogdanga,1495219,25.85727,89.67351
Rangpur,Kurigram,Kurigram Sadar,Mogalbachha,1495276,25.77099,89.65248
Rangpur,Kurigram,Kurigram Sadar,Belgachha,1495276,25.78638,89.62030
Rangpur,Kurigram,Chilmari,Ashtamir Char,1490811,25.53863,89.77239
Rangpur,Kurigram,Chilmari,Chilmari,1490823,25.51388,89.69200
Rangpur,Kurigram,Chilmari,Ramna,1490859,25.55778,89.66893
Rangpur,Kurigram,Chilmari,Thanahat,1490883,25.60234,89.66212
Rangpur,Kurigram,Chilmari,Raniganj,1490871,25.64081,89.68898
Rangpur,Kurigram,Chilmari,Nayerhat,1490847,25.59941,89.78814
Rangpur,Kurigram,Bhurungamari,Boldia,1490628,26.07049,89.78257
